#,Job Title,ID,Employer,Vacancies,Estimated Start Date,Estimated End Date,Internship/Project Description,Learning Outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Distribution & Logistics Data Analyst Intern,70044,MSD International GmbH (Singapore Branch),1,"Jul 1, 21","Dec 31, 21","Our Supply Chain team ensures inventory is consistently available to meet customer demand. We coordinate all aspects of supply through supply planning, sourcing, making, inventory management, packaging and delivery. We partner across the Marketing, Finance and Manufacturing organizations to build a robust demand and supply plan and ensure we get products to the right customer, at the place, at the right time.

Job Scope

The person is expected to support the distribution & logistics team in data gathering, analytics and audit. This will involve interaction within the Supply Chain Management (SCM) team and liaison with external providers.

Main Responsibilities

    Create standard templates for data collection
    Work with external partners to collect and organize data
    Benchmark freight forwarders’ performance
    Audit freight forwarders’ documentation
    Assist in monthly Distribution and Logistics spend analysis
    Generate reports for management review
    Support D&L project implementation and data analysis

Qualification:

    Minimum degree
    Proficient with complex data analysis using MS-Excel

Experience:

Knowledge in Air & Ocean Freight forwarding will have an added advantage

Other Competencies and Personal Attributes*:

    Proficient with desktop tools for communication and analysis (MS Excel, PowerPoint and Word)
    Responsible and meticulous
    Good communication and inter-personal skills.","Gain knowledge on air & ocean freight forwarding

Working experience in a multinational pharmaceutical firm

Get to apply excel skills when working on complex data analysis

Working experience with external stakeholders to collect and organize data and to benchmark freight forwarders' performance

Learn to audit freight forwarders' documentation

Working on Distribution & Logistics project implementation and data analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,[Career Fest] Data Science Course Facilitator @ Proptech+B13:R13,70943,PropertyQuants Pte. Ltd.,1,"Jul 5, 21","Dec 27, 21","Project Description

We seek a driven individual to work closely with the lead instructors to help facilitate the ‘Applying Data Science & Machine Learning to Real Estate’ course. We are an early stage startup company with proven records, and are looking to expand on the growing demand for the course. As such, we require an individual with strong initiative, drive, and can perform across a diverse range of activities to facilitate participants joining the course.

Individuals in this role will get the opportunity to interact, and establish networks with global professionals across industries. They will also get to hone their data science skills, by participating in the class as a Teaching Assistant and assist in the development of course materials.

*Require students to start immediately, with negotiable flexible duration. 

Responsibilities

    Coordinate meetings to aid new course participants in installation of necessary software and Python libraries, as well as provide necessary information for course logistics.
    Answering queries from course participants, including general questions and homework assignments on one-on-one calls
    Improve process flow by establishing installation scripts and pre-course materials
    Assist lead instructors in developing and distributing course materials, and seeking feedback for future iterations.
    Expand existing graduate community by ensuring new participants join existing messaging platforms used in the course.
    Maintain alumni network by collating and distributing information packages to graduates of the course


Necessary Requirements

    Experience with Python3, and libraries Pandas and Scikit-Learn
    Basic data science modelling knowledge e.g. clustering, supervised vs unsupervised regression, ANOVA 
    Good knowledge of navigating command prompt (windows) and terminal (macOS)
 

Additional Requirements

    Strong command of spoken and written English
    Proven experience with data science curriculum or projects i.e. github
    Experience with additional statistical and data processing languages e.g. matlab, R
    Experience with relevant packages e.g. K-Means, OLS, matplotlib, XGBoost
    Basic knowledge of Anaconda Environment, IDEs and jupyter notebook","Students can expect to learn:

    Advanced Machine Learning concepts, especially relating to time series data. Includes deep learning and data visualization techniques
    Real Estate industry terminologies and trends
    Specific applications of data science techniques to real estate industry, for real estate development and investment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h,Regional Commercial Operations Intern (May - Dec 2021),71577,GSK,1,"May 24, 21","Dec 31, 21","JOB PURPOSE:

We are looking for an intern to assist the Commercial Operations (ComOps) team in delivering ComOps initiatives for Emerging Markets across Latin America, Middle East, Africa and South & Southeast Asia. The Industrial Placement student will work under supervision of the Customer Engagement Director and work closely with the team based in Singapore to provide appropriate data, analysis & insights and performance management tracking for ComOps initiatives.  

KEY RESPONSIBILITIES:

Key Responsibilities Include:

    Analysis & Insights Generation: Understanding Pharma & Vaccine, external performance, competitor, product trends to generate new insights and opportunities relevant for specific therapy area, brand or market. Deep drive on Markets/Brand performance using lead and lag KPIs
    Selling & Marketing Excellence Initiatives: Conduct analyses on good selling outcome, salesforce training and track KPIs, work with respective stakeholder to provide required data 
    Customer Engagement Initiatives: Conduct analyses on salesforce performance and digital marketing KPIs to track performance for better customer engagement, work on the administration and day-to-day improvement of Customer Experience Planning tool (promo grid tool, content & activity mapping, MC targets planning, execution and tracking), understanding data requirements, work with respective stakeholder to provide required data 
    Event specific ad-hoc requests: assist in the preparation, planning, and conduct of ComOps workshops/meetings 
        Working with internal and external partners to prepare for workshops/meetings 
        Assist in facilitation and execution of workshops/meeting 
    Preparation of executive presentations 

LEARNING OUTCOMES:

You will be able to:

    Obtain high level overview of the ComOps processes and activities and its importance to drive the business performance 
    Understand importance of performance benchmarking 
    Understand relevance and applications of analytics and insights into action in the commercial 

This role is an excellent opportunity to learn about the evolving Pharma & Vaccines industry and experience the role of commercial operations in shaping business strategy and success. This role will be based in Singapore.  

 

GSK IDEAL FIT:

We are looking for someone with the following: 

Business Skills and Competencies 

    Educational background – studying Marketing, Business Analytics, Statistics
    Proficient in use of Microsoft Suite of products e.g. Excel, PPT, PowerBI, QS & Tableau will be added advantage, IT and software/systems, ideally document management and database systems 

Behavioural Skills and Competencies 

    Strong analytics skills 
    Love to work with data 
    Strong written and oral communication skills 
    Deadline-driven, flexible with self-reliance to work in an empowered environment 
    Awareness and ability to work within culturally diverse teams 
    Demonstrated ability to take initiative, think and work independently, and problem-solve 
    Strong drive for performance and attention to details 
    A keen interest in science and development, and a passion for knowledge 

Apply now by 5 February 2021

 

Prior to shortlisting, we will be dropping you a call to ask for your personal information and why you want to work for us We recommend you apply as soon as possible, because we accept ongoing applications and offer positions on a first come, first served basis.

 

At GSK we value diversity and treat all candidates equally. We strive to make our recruitment process free of bias of any kind and aim to create an inclusive workplace at GSK. If you require any assistance, either to attend an interview or during the course of the recruitment process, please let us know.","You will be able to:

    Obtain high level overview of the ComOps processes and activities and its importance to drive the business performance 
    Understand importance of performance benchmarking 
    Understand relevance and applications of analytics and insights into action in the commercial 

This role is an excellent opportunity to learn about the evolving Pharma & Vaccines industry and experience the role of commercial operations in shaping business strategy and success. This role will be based in Singapore.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Data Analyst Intern,72264,AImazing Pte Ltd,5,"Aug 2, 21","Dec 31, 21","About this role:
We're looking for a Data Analyst intern who is an adaptable individual while being a dynamic team player with effective communication skills to join our team. This role will be based in Singapore and you will be directly reporting to the Chief Operations Officer.
The ideal candidate will possess previous experience in basic Data Analyst Skills & a keen eye for detail. If you have experience in the above or is simply looking for a dynamic and fulfilling work experience, this job is for you.

Responsibilities:
- Programming of Parsing Rules to process transactional data.
- Audit & Analyse backend data collected
- Derive useful insights to help clients improve on business.
- Observing, assessing, and reporting of device on-site performance & health status

Requirements:
- Effective communication and interpersonal skills
- Competent analytical and problem-solving skills with an eye for detail
- Proactive and self-motivated individual who enjoys working within an entrepreneurial environment


What we offer:
- Steep learning curve
- A vibrant and international team
- Open working culture (Your opinions are all valued!)
- Responsibility from day one in a fast-growing and global company","*Learn how to deal with unstructured data, data auditing & data processing.
*Through analysis on current data processes, brainstorm and come out with ideas on improving current data processes by increasing effectiveness and efficiency.
*Learn how to process offline transactional retail data via working with our AI Engine Data Cleaning processes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h,IT Business Analyst Intern – Digital & Data Analytics,72298,Johnson & Johnson,1,"Jul 1, 21","Dec 31, 21","●      Working in a cross-functional team to identify personas, map user journeys, and develop wireframe and user stories

●      Uncovering, analysing and converting raw data into actionable business insights

●      Producing written and verbal status updates, progress report and documentation to provide key stakeholders, business partners, and management visibility to key technology initiatives

●      Contributing ideas and development effort for web and mobile development together with the Scrum team

●      Analysing the current digital approach through SWOT analysis and propose technical solutions for improvement

●      Bringing in/learning new technologies and get your hands dirty with proof of concepts","●      Working in a cross-functional team to identify personas, map user journeys, and develop wireframe and user stories

●      Uncovering, analysing and converting raw data into actionable business insights

●      Producing written and verbal status updates, progress report and documentation to provide key stakeholders, business partners, and management visibility to key technology initiatives

●      Contributing ideas and development effort for web and mobile development together with the Scrum team

●      Analysing the current digital approach through SWOT analysis and propose technical solutions for improvement

●      Bringing in/learning new technologies and get your hands dirty with proof of concepts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Business Analyst,72813,Johnson & Johnson,1,"Jul 1, 21","Dec 31, 21","To help developing and setting up a data analysis framework and platform for South Asia Sub Region

Program Activities include:

1.      Gathering user requirements,

2.      prepare user specifications of data requirements

3.      provide reports, including analyzing data gaps and data specifications from the business stakeholder or end users’ perspective

4.      Create informative, actionable and repeatable reporting that highlights relevant business trends and opportunities for improvement

5.      Conduct insightful, ad hoc analyses to investigate ongoing or one-time operational issues

 ","1.      Gathering user requirements,

2.      prepare user specifications of data requirements

3.      provide reports, including analyzing data gaps and data specifications from the business stakeholder or end users’ perspective

4.      Create informative, actionable and repeatable reporting that highlights relevant business trends and opportunities for improvement

5.      Conduct insightful, ad hoc analyses to investigate ongoing or one-time operational issues

 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Study on the Housing and Living Arrangements of Singles,73462,Ministry of National Development (MND),1,"Jul 5, 21","Nov 30, 31","Given the growing number and proportion of singles within the population, this quantitative study seeks to understand the housing choices and living arrangements of residents who are never married.","    To provide the intern with job experience working in a Government research outfit, where he/she will be involved in a research project from inception to completion. This would comprise the various stages of a data analytics project, the conceptualisation of the problem, designing data requirements, pre-processing data, performing analytics on data, visualisation and presentation of findings.
    The intern will be given the chance to collaborate with other researchers in the ministry and share his/her findings with the team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Intern Data Analyst (Health and Nutrition),73898,FrieslandCampina AMEA Pte Ltd,1,"Jul 5, 21","Dec 31, 31","Job Description:

The candidate will be performing data management and data analyses for a large cross-sectional epidemiological study. Specifically, he/she will:

     Apply both regression modeling and machine learning approaches to assess the nutritional status of children and its associated social, dietary, behavioral, or biological factors;
    Interpret and communicate analyses output to contribute to nutritional product concepts;
    Have the opportunity to contribute to scientific publications as co-authors.

 Requirements:

    Competency with statistical analyses softwares such as R or STATA is preferred.
    Knowledge with data visualization tools such as Tableau or Power BI is a plus.","1. Practical experience of data analyses using both regression modelling and machine learning approaches;
2. Development of analytical, data visualization and interpretation skills;
3. Development of reporting skills in both scientific and commercial settings;
4. Knowledge of research methods in the broad field of health and nutrition;
4. Opportunity to contribute to scientific publications as co-authors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h,Business Performance - Data Science Intern,74450,Amgen,1,"Jul 5, 21","Dec 24, 21","Responsibilities:

The successful candidate will apply their expertise to enhance how data is used to inform and make decisions. This may include, but is not limited to, the following:

·        Preparing data for analytical or operational uses, building data pipelines to pull together information from different source systems

·        Integrating, consolidating and cleansing data and structuring it for use in individual analytics applications

·        Creating striking visualizations to enable business application of data analysis

·        Understanding business needs and developing novel yet practical data-driven solutions to meet those needs

·        Performing ad hoc data analysis for an audience

·        Build relationships with various teams within the site and other key stake holders, collaborate

·        Provide support to internal customers and stake holders on the different analytics applications

·        Monitoring and maintaining performance of analytics servers (Tableau and SQL)

·        Any other tasks assigned by the ASM Data Analytics team

 ","The intern will learn how to create data analytics reports that enable decision making.  He/she will also learn project management skills, engaging with internal customers, and the basic of visual story telling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Data Analyst ,75296,Bioquest Advisory Pte Ltd,2,"Jul 1, 21","Dec 31, 21","The role

You would be working with our clients on their A.I. journey leveraging on machine learning and data analytics  to develop data science solutions focused on delivering competitive business insights and/or  operating efficiencies with automation.

You would be working with our senior subject matter experts to understanding client’s business objectives, conceptualizing and proposing solutions, engaging clients in refining requirements,  developing technical specifications, model development and operational deployment.

 Your work-scope is not static but dynamic according to each project’s requirements. You would have the opportunity to work with our functional subject matter experts, technical experts on other related technologies for clients across industries around the Asia region.

Your profile

·         Final Year Undergraduates in quantitative/mathematical discipline (Data Science, Statistical Mathematics, Actuarial Science) or any other related discipline with good programming exposure

·         At least 1 year experience in Data Science and Machine Learning Platforms – H20.ai, RapidMiner, Knime and statistical languages / packages - R, Python, Hadoop, Spark (Academics projects inclusive)

·         Good experience developing quantitative models and data analysis, with depth in a practice area in Applied Statistic/Mathematics, Artificial Intelligence (i.e. NLP) and Big Data

·         Able to work with both structured and unstructured data

·         Passionate about data with a good business view and sharp eye for spotting business opportunities achievable with the results of analysis

·         Good communicator with excellent presentation skill,  able to think-on-your-feet, have a customer service attitude

·         Good team player who is passionate to  sharing knowledge and bring up competency level of team",Interns would get to learn a ML platform (i.e. H20.ai) and gain hands on working knowledge working in a project team creating real life ML models for  our corporate clients. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
